user_id,date,did_bet,n_bets,deposit_amount,ngr,is_synthetic_control
u_10017,2025-08-08,False,0,0.0,0.0,False
u_10017,2025-08-09,True,1,0.0,0.7,False
u_10017,2025-08-10,False,0,12.83,0.0,False
u_10017,2025-08-11,False,0,0.0,0.0,False
u_10017,2025-08-12,False,0,0.02,0.0,False
u_10017,2025-08-13,True,4,0.0,1.0,False
u_10017,2025-08-14,True,0,0.0,0.61,False
u_10017,2025-08-15,True,5,0.0,0.33,False
u_10017,2025-08-16,True,2,0.0,0.79,False
u_10017,2025-08-17,False,0,0.0,0.0,False
u_10017,2025-08-18,False,0,0.0,0.0,False
u_10017,2025-08-19,False,0,0.0,0.0,False
u_10017,2025-08-20,False,0,0.0,0.0,False
u_10017,2025-08-21,True,1,0.0,-0.09,False
u_10017,2025-08-22,False,0,0.0,0.0,False
u_10017,2025-08-23,True,7,0.0,0.36,False
u_10017,2025-08-24,False,0,0.0,0.0,False
u_10017,2025-08-25,True,6,52.92,0.96,False
u_10017,2025-08-26,True,3,0.0,1.04,False
u_10017,2025-08-27,False,0,0.0,0.0,False
u_10017,2025-08-28,False,0,0.0,0.0,False
u_10017,2025-08-29,False,0,0.0,0.0,False
u_10017,2025-08-30,False,0,0.0,0.0,False
u_10017,2025-08-31,False,0,59.0,0.0,False
u_10017,2025-09-01,False,0,0.0,0.0,False
u_10017,2025-09-02,False,0,87.73,0.0,False
u_10017,2025-09-03,False,0,0.0,0.0,False
u_10017,2025-09-04,False,0,0.0,0.0,False
u_10017,2025-09-05,False,0,0.0,0.0,False
u_10017,2025-09-06,False,0,0.0,-0.0,False
u_10017,2025-09-07,False,0,96.2,0.0,False
u_10017,2025-09-08,True,0,0.0,1.13,False
u_10017,2025-09-09,False,0,0.0,0.0,False
u_10017,2025-09-10,False,0,0.0,0.0,False
u_10017,2025-09-11,False,0,0.0,0.0,False
u_10017,2025-09-12,True,2,0.0,0.87,False
u_10017,2025-09-13,True,1,0.0,0.89,False
u_10017,2025-09-14,False,0,0.0,0.0,False
u_10017,2025-09-15,False,0,0.0,0.0,False
u_10017,2025-09-16,False,0,176.99,0.0,False
u_10017,2025-09-17,False,0,0.0,0.0,False
u_10017,2025-09-18,True,3,0.0,0.51,False
u_10017,2025-09-19,True,0,0.0,0.84,False
u_10017,2025-09-20,False,0,0.0,0.0,False
u_10017,2025-09-21,False,0,0.0,0.0,False
u_10017,2025-09-22,True,2,0.0,0.43,False
u_10017,2025-09-23,True,0,0.0,0.36,False
u_10017,2025-09-24,True,0,0.0,0.8,False
u_10017,2025-09-25,True,2,0.0,0.79,False
u_10017,2025-09-26,True,2,0.0,0.8,False
u_10017,2025-09-27,True,2,0.0,0.51,False
u_10017,2025-09-28,True,3,0.0,0.38,False
u_10017,2025-09-29,True,2,0.0,0.02,False
u_10017,2025-09-30,True,1,71.29,-0.08,False
u_10017,2025-10-01,True,2,0.0,0.55,False
u_10017,2025-10-02,False,0,0.0,0.0,False
u_10017,2025-10-03,True,4,0.0,1.29,False
u_10017,2025-10-04,False,0,0.0,0.0,False
u_10017,2025-10-05,True,0,0.0,0.61,False
u_10017,2025-10-06,False,0,0.0,0.0,False
u_10017,2025-10-07,False,0,0.0,0.0,False
u_10017,2025-10-08,False,0,0.0,0.0,False
u_10017,2025-10-09,False,0,0.0,0.0,False
u_10017,2025-10-10,False,0,0.0,0.0,False
u_10017,2025-10-11,False,0,0.0,0.0,False
u_10017,2025-10-12,True,4,0.0,0.75,False
u_10017,2025-10-13,True,4,0.0,0.88,False
u_10017,2025-10-14,False,0,119.44,0.0,False
u_10017,2025-10-15,True,1,0.0,0.44,False
u_10017,2025-10-16,False,0,170.53,0.0,False
u_10017,2025-10-17,False,0,0.0,0.0,False
u_10017,2025-10-18,False,0,0.0,0.0,False
u_10017,2025-10-19,False,0,0.0,-0.0,False
u_10017,2025-10-20,False,0,0.0,0.0,False
u_10017,2025-10-21,False,0,0.0,0.0,False
u_10017,2025-10-22,True,3,0.0,0.35,False
u_10017,2025-10-23,False,0,0.0,0.0,False
u_10017,2025-10-24,True,2,0.0,-0.04,False
u_10017,2025-10-25,True,1,0.0,0.69,False
u_10017,2025-10-26,False,0,0.0,0.0,False
u_10017,2025-10-27,True,6,24.67,1.57,False
u_10017,2025-10-28,False,0,0.0,0.0,False
u_10017,2025-10-29,False,0,0.0,0.0,False
u_10017,2025-10-30,False,0,0.0,0.0,False
u_10017,2025-10-31,True,4,0.0,0.64,False
u_10017,2025-11-01,False,0,0.0,0.0,False
u_10017,2025-11-02,False,0,0.0,0.0,False
u_10017,2025-11-03,False,0,9.83,0.0,False
u_10017,2025-11-04,False,0,0.0,0.0,False
u_10017,2025-11-05,False,0,0.0,0.0,False
u_10017,2025-11-06,False,0,0.0,0.0,False
u_10017,2025-11-07,False,0,0.0,0.0,False
u_10017,2025-11-08,False,0,0.0,-0.0,False
u_10017,2025-11-09,False,0,0.0,0.0,False
u_10017,2025-11-10,True,2,0.0,0.52,False
u_10017,2025-11-11,False,0,0.0,0.0,False
u_10017,2025-11-12,False,0,0.0,0.0,False
u_10017,2025-11-13,False,0,0.0,0.0,False
u_10017,2025-11-14,True,1,44.19,0.61,False
u_10017,2025-11-15,True,3,0.0,1.32,False
u_10017,2025-11-16,False,0,0.0,0.0,False
u_10017,2025-11-17,True,1,23.55,0.14,False
u_10017,2025-11-18,True,1,0.0,1.15,False
u_10017,2025-11-19,False,0,0.0,0.0,False
u_10017,2025-11-20,False,0,0.0,0.0,False
u_10017,2025-11-21,True,3,0.0,0.44,False
u_10017,2025-11-22,False,0,0.0,0.0,False
u_10017,2025-11-23,False,0,0.0,0.0,False
u_10017,2025-11-24,False,0,41.74,0.0,False
u_10017,2025-11-25,True,1,48.52,0.57,False
u_10017,2025-11-26,False,0,0.0,-0.0,False
u_10017,2025-11-27,True,1,0.0,0.56,False
u_10017,2025-11-28,False,0,0.0,0.0,False
u_10017,2025-11-29,True,3,0.0,0.54,False
u_10017,2025-11-30,False,0,91.84,0.0,False
u_10017,2025-12-01,True,1,0.0,1.19,False
u_10017,2025-12-02,True,3,0.0,0.68,False
u_10017,2025-12-03,True,1,0.0,1.35,False
u_10017,2025-12-04,True,3,44.32,1.25,False
u_10017,2025-12-05,True,2,0.0,0.76,False
u_10017,2025-12-06,False,0,0.0,0.0,False
u_10017,2025-12-07,True,2,0.0,0.84,False
u_10017,2025-12-08,False,0,0.0,0.0,False
u_10017,2025-12-09,True,4,0.0,0.2,False
u_10017,2025-12-10,False,0,0.0,0.0,False
u_10017,2025-12-11,True,1,0.0,-0.04,False
u_10017,2025-12-12,True,4,0.0,1.02,False
u_10017,2025-12-13,False,0,0.0,0.0,False
u_10017,2025-12-14,False,0,74.65,0.0,False
u_10017,2025-12-15,False,0,0.0,0.0,False
u_10017,2025-12-16,True,1,0.0,0.55,False
u_10017,2025-12-17,True,3,18.34,0.72,False
u_10017,2025-12-18,False,0,0.0,0.0,False
u_10017,2025-12-19,True,4,0.0,0.8,False
u_10017,2025-12-20,False,0,0.0,0.0,False
u_10017,2025-12-21,False,0,0.0,0.0,False
u_10017,2025-12-22,False,0,0.0,0.0,False
u_10017,2025-12-23,False,0,0.0,0.0,False
u_10017,2025-12-24,False,0,0.0,0.0,False
u_10017,2025-12-25,False,0,0.0,0.0,False
u_10017,2025-12-26,False,0,0.0,0.0,False
u_10017,2025-12-27,True,3,38.09,0.72,False
u_10017,2025-12-28,True,3,0.0,0.77,False
u_10017,2025-12-29,True,2,27.95,0.86,False
u_10017,2025-12-30,False,0,0.0,0.0,False
u_10017,2025-12-31,True,1,15.2,0.54,False
u_10018,2025-01-01,False,0,0.0,0.0,False
u_10018,2025-01-02,True,2,0.0,-0.68,False
u_10018,2025-01-03,False,0,0.0,0.0,False
u_10018,2025-01-04,False,0,0.0,0.0,False
u_10018,2025-01-05,False,0,160.28,0.0,False
u_10018,2025-01-06,False,0,0.0,0.0,False
u_10018,2025-01-07,False,0,0.0,0.0,False
u_10018,2025-01-08,False,0,0.0,0.0,False
u_10018,2025-01-09,False,0,0.0,0.0,False
u_10018,2025-01-10,False,0,0.0,0.0,False
u_10018,2025-01-11,False,0,0.0,0.0,False
u_10018,2025-01-12,False,0,0.0,0.0,False
u_10018,2025-01-13,False,0,0.0,0.0,False
u_10018,2025-01-14,True,5,0.0,2.6,False
u_10018,2025-01-15,False,0,0.0,0.0,False
u_10018,2025-01-16,False,0,0.0,0.0,False
u_10018,2025-01-17,False,0,117.09,0.0,False
u_10018,2025-01-18,False,0,0.0,0.0,False
u_10018,2025-01-19,False,0,0.0,0.0,False
u_10018,2025-01-20,False,0,0.0,0.0,False
u_10018,2025-01-21,False,0,0.0,0.0,False
u_10018,2025-01-22,False,0,0.0,0.0,False
u_10018,2025-01-23,False,0,0.0,0.0,False
u_10018,2025-01-24,False,0,0.0,0.0,False
u_10018,2025-01-25,False,0,0.0,0.0,False
u_10018,2025-01-26,True,2,0.0,1.12,False
u_10018,2025-01-27,False,0,0.0,0.0,False
u_10018,2025-01-28,False,0,0.0,0.0,False
u_10018,2025-01-29,False,0,0.0,0.0,False
u_10018,2025-01-30,False,0,0.0,0.0,False
u_10018,2025-01-31,False,0,0.0,0.0,False
u_10018,2025-02-01,True,2,0.0,1.63,False
u_10018,2025-02-02,False,0,0.0,0.0,False
u_10018,2025-02-03,True,1,0.0,2.94,False
u_10018,2025-02-04,True,0,0.0,1.19,False
u_10018,2025-02-05,False,0,0.0,0.0,False
u_10018,2025-02-06,False,0,0.0,0.0,False
u_10018,2025-02-07,False,0,0.0,0.0,False
u_10018,2025-02-08,True,4,0.0,0.63,False
u_10018,2025-02-09,False,0,0.0,0.0,False
u_10018,2025-02-10,False,0,0.0,0.0,False
u_10018,2025-02-11,False,0,0.0,0.0,False
u_10018,2025-02-12,False,0,0.0,0.0,False
u_10018,2025-02-13,False,0,0.0,0.0,False
u_10018,2025-02-14,True,3,54.63,0.96,False
u_10018,2025-02-15,False,0,0.0,0.0,False
u_10018,2025-02-16,False,0,0.0,0.0,False
u_10018,2025-02-17,True,2,0.0,1.49,False
u_10018,2025-02-18,False,0,0.0,0.0,False
u_10018,2025-02-19,False,0,0.0,0.0,False
u_10018,2025-02-20,True,7,0.0,1.28,False
u_10018,2025-02-21,False,0,0.0,0.0,False
u_10018,2025-02-22,False,0,78.37,0.0,False
u_10018,2025-02-23,False,0,0.0,-0.0,False
u_10018,2025-02-24,False,0,185.35,0.0,False
u_10018,2025-02-25,False,0,0.0,0.0,False
u_10018,2025-02-26,True,2,0.0,1.93,False
u_10018,2025-02-27,False,0,0.0,0.0,False
u_10018,2025-02-28,False,0,0.0,0.0,False
u_10018,2025-03-01,False,0,0.0,0.0,False
u_10018,2025-03-02,False,0,52.23,0.0,False
u_10018,2025-03-03,True,2,0.0,3.8,False
u_10018,2025-03-04,False,0,0.0,0.0,False
u_10018,2025-03-05,False,0,0.0,0.0,False
u_10018,2025-03-06,True,2,0.0,0.54,False
u_10018,2025-03-07,True,3,0.0,2.18,False
u_10018,2025-03-08,False,0,0.0,0.0,False
u_10018,2025-03-09,True,2,0.0,2.65,False
u_10018,2025-03-10,False,0,4.41,-0.0,False
u_10018,2025-03-11,False,0,0.0,0.0,False
u_10018,2025-03-12,True,4,0.0,0.47,False
u_10018,2025-03-13,False,0,0.0,0.0,False
u_10018,2025-03-14,False,0,0.0,0.0,False
u_10018,2025-03-15,False,0,0.0,0.0,False
u_10018,2025-03-16,False,0,0.0,0.0,False
u_10018,2025-03-17,False,0,3.25,0.0,False
u_10018,2025-03-18,False,0,0.0,0.0,False
u_10018,2025-03-19,False,0,0.0,0.0,False
u_10018,2025-03-20,False,0,0.0,0.0,False
u_10018,2025-03-21,False,0,285.48,0.0,False
u_10018,2025-03-22,False,0,0.0,0.0,False
u_10018,2025-03-23,True,4,0.0,2.45,False
u_10018,2025-03-24,False,0,0.0,0.0,False
u_10018,2025-03-25,True,4,0.0,1.43,False
u_10018,2025-03-26,True,4,28.45,0.67,False
u_10018,2025-03-27,False,0,0.0,0.0,False
u_10018,2025-03-28,True,5,0.0,3.15,False
u_10018,2025-03-29,False,0,94.37,0.0,False
u_10018,2025-03-30,True,2,0.0,1.36,False
u_10018,2025-03-31,False,0,0.0,0.0,False
u_10018,2025-04-01,False,0,0.0,0.0,False
u_10018,2025-04-02,False,0,18.94,0.0,False
u_10018,2025-04-03,False,0,0.0,0.0,False
u_10018,2025-04-04,False,0,0.0,0.0,False
u_10018,2025-04-05,True,1,0.0,1.59,False
u_10018,2025-04-06,True,2,0.0,0.53,False
u_10018,2025-04-07,False,0,0.0,-0.0,False
u_10018,2025-04-08,False,0,0.0,0.0,False
u_10018,2025-04-09,True,2,0.0,1.65,False
u_10018,2025-04-10,True,3,0.0,-0.33,False
u_10018,2025-04-11,False,0,0.0,0.0,False
u_10018,2025-04-12,False,0,0.0,0.0,False
u_10018,2025-04-13,False,0,0.0,0.0,False
u_10018,2025-04-14,False,0,16.65,0.0,False
u_10018,2025-04-15,False,0,0.0,0.0,False
u_10018,2025-04-16,False,0,0.0,0.0,False
u_10018,2025-04-17,False,0,0.0,0.0,False
u_10018,2025-04-18,False,0,0.0,0.0,False
u_10018,2025-04-19,False,0,0.0,0.0,False
u_10018,2025-04-20,False,0,0.0,0.0,False
u_10018,2025-04-21,False,0,0.0,-0.0,False
u_10018,2025-04-22,True,2,207.41,2.46,False
u_10018,2025-04-23,True,1,0.0,1.37,False
u_10018,2025-04-24,False,0,0.0,0.0,False
u_10018,2025-04-25,False,0,0.0,0.0,False
u_10018,2025-04-26,True,3,0.0,0.96,False
u_10018,2025-04-27,False,0,0.0,0.0,False
u_10018,2025-04-28,True,3,0.0,0.46,False
u_10018,2025-04-29,False,0,0.0,0.0,False
u_10018,2025-04-30,False,0,0.0,0.0,False
u_10018,2025-05-01,True,1,0.24278028465709262,5.6827438238649295,False
u_10018,2025-05-02,False,0,0.0,0.0,False
u_10018,2025-05-03,False,0,0.0,0.0,False
u_10018,2025-05-04,True,3,1.5304579847564472,4.967527288963247,False
u_10018,2025-05-05,True,2,0.0,3.9917579336545916,False
u_10018,2025-05-06,False,0,0.0,0.0,False
u_10018,2025-05-07,True,1,0.0,0.24629673880214822,False
u_10018,2025-05-08,False,0,0.0,0.0,False
u_10018,2025-05-09,True,3,0.0,2.36,False
u_10018,2025-05-10,False,0,0.0,0.0,False
u_10018,2025-05-11,True,4,0.0,1.95,False
u_10018,2025-05-12,True,1,0.0,2.68,False
u_10018,2025-05-13,False,0,0.0,0.0,False
u_10018,2025-05-14,True,2,71.56,0.54,False
u_10018,2025-05-15,True,2,22.737214562829692,8.073170941214896,False
u_10018,2025-05-16,False,0,0.0,0.0,False
u_10018,2025-05-17,False,0,0.0,0.0,False
u_10018,2025-05-18,True,1,0.0,1.7641587093382995,False
u_10018,2025-05-19,False,0,0.0,0.0,False
u_10018,2025-05-20,False,0,0.0,0.0,False
u_10018,2025-05-21,False,0,0.0,0.0,False
u_10018,2025-05-22,False,0,0.0,0.0,False
u_10018,2025-05-23,False,0,0.0,0.0,False
u_10018,2025-05-24,True,0,0.0,3.879888123915439,False
u_10018,2025-05-25,False,0,0.0,0.0,False
u_10018,2025-05-26,False,0,0.0,0.0,False
u_10018,2025-05-27,False,0,0.0,0.0,False
u_10018,2025-05-28,False,0,0.0,0.0,False
u_10018,2025-05-29,False,0,0.0,0.0,False
u_10018,2025-05-30,False,0,0.0,0.0,False
u_10018,2025-05-31,False,0,0.0,0.0,False
u_10018,2025-06-01,False,0,0.0,0.0,False
u_10018,2025-06-02,False,0,0.0,0.0,False
u_10018,2025-06-03,False,0,282.15,0.0,False
u_10018,2025-06-04,False,0,0.0,0.0,False
u_10018,2025-06-05,False,0,36.35,0.0,False
u_10018,2025-06-06,True,3,0.0,2.37,False
u_10018,2025-06-07,False,0,0.0,0.0,False
u_10018,2025-06-08,True,3,0.0,3.59,False
u_10018,2025-06-09,False,0,84.84,0.0,False
u_10018,2025-06-10,False,0,0.0,0.0,False
u_10018,2025-06-11,False,0,0.0,0.0,False
u_10018,2025-06-12,False,0,0.0,0.0,False
u_10018,2025-06-13,False,0,0.0,0.0,False
u_10018,2025-06-14,False,0,0.0,-0.0,False
u_10018,2025-06-15,False,0,0.0,0.0,False
u_10018,2025-06-16,True,0,0.0,1.73,False
u_10018,2025-06-17,False,0,0.0,0.0,False
u_10018,2025-06-18,True,2,0.0,1.35,False
u_10018,2025-06-19,True,2,0.0,0.84,False
u_10018,2025-06-20,False,0,0.0,0.0,False
u_10018,2025-06-21,False,0,0.0,0.0,False
u_10018,2025-06-22,False,0,0.0,0.0,False
u_10018,2025-06-23,False,0,0.0,0.0,False
u_10018,2025-06-24,False,0,0.0,0.0,False
u_10018,2025-06-25,True,2,0.0,1.24,False
u_10018,2025-06-26,False,0,0.0,0.0,False
u_10018,2025-06-27,False,0,0.0,0.0,False
u_10018,2025-06-28,False,0,0.0,0.0,False
u_10018,2025-06-29,True,3,248.45,2.81,False
u_10018,2025-06-30,False,0,0.0,0.0,False
u_10018,2025-07-01,False,0,0.0,0.0,False
u_10018,2025-07-02,False,0,0.0,0.0,False
u_10018,2025-07-03,True,4,245.4,1.31,False
u_10018,2025-07-04,False,0,0.0,0.0,False
u_10018,2025-07-05,False,0,0.0,0.0,False
u_10018,2025-07-06,False,0,0.0,0.0,False
u_10018,2025-07-07,True,3,0.0,2.91,False
u_10018,2025-07-08,False,0,0.0,0.0,False
u_10018,2025-07-09,False,0,46.19,0.0,False
u_10018,2025-07-10,True,4,0.0,1.24,False
u_10018,2025-07-11,False,0,0.0,0.0,False
u_10018,2025-07-12,True,6,0.0,2.65,False
u_10018,2025-07-13,True,3,0.0,2.29,False
u_10018,2025-07-14,True,1,0.0,0.41,False
u_10018,2025-07-15,True,2,0.0,1.37,False
u_10018,2025-07-16,False,0,0.0,0.0,False
u_10018,2025-07-17,False,0,0.0,0.0,False
u_10018,2025-07-18,False,0,0.0,0.0,False
u_10018,2025-07-19,False,0,0.0,0.0,False
u_10018,2025-07-20,False,0,0.0,0.0,False
u_10018,2025-07-21,True,3,0.0,1.55,False
u_10018,2025-07-22,False,0,0.0,0.0,False
u_10018,2025-07-23,True,1,0.0,1.09,False
u_10018,2025-07-24,True,0,0.0,1.73,False
u_10018,2025-07-25,False,0,0.0,0.0,False
u_10018,2025-07-26,False,0,0.0,0.0,False
u_10018,2025-07-27,False,0,0.0,0.0,False
u_10018,2025-07-28,False,0,0.0,0.0,False
u_10018,2025-07-29,False,0,0.0,0.0,False
u_10018,2025-07-30,True,1,0.0,1.3,False
u_10018,2025-07-31,False,0,0.0,0.0,False
u_10018,2025-08-01,True,3,0.0,1.31,False
u_10018,2025-08-02,False,0,19.45,0.0,False
u_10018,2025-08-03,False,0,0.0,0.0,False
u_10018,2025-08-04,False,0,0.0,0.0,False
u_10018,2025-08-05,True,5,101.05,2.47,False
u_10018,2025-08-06,True,1,171.01,1.17,False
u_10018,2025-08-07,True,3,0.0,1.69,False
u_10018,2025-08-08,False,0,12.35,0.0,False
u_10018,2025-08-09,False,0,0.0,0.0,False
u_10018,2025-08-10,False,0,0.0,0.0,False
u_10018,2025-08-11,False,0,0.0,0.0,False
u_10018,2025-08-12,False,0,0.0,0.0,False
u_10018,2025-08-13,False,0,0.0,0.0,False
u_10018,2025-08-14,False,0,5.94,0.0,False
u_10018,2025-08-15,False,0,129.59,0.0,False
u_10018,2025-08-16,True,3,0.0,1.69,False
u_10018,2025-08-17,False,0,0.0,0.0,False
u_10018,2025-08-18,False,0,0.0,0.0,False
u_10018,2025-08-19,True,2,0.0,1.43,False
u_10018,2025-08-20,False,0,0.0,0.0,False
u_10018,2025-08-21,False,0,0.0,0.0,False
u_10018,2025-08-22,False,0,0.0,0.0,False
u_10018,2025-08-23,False,0,0.0,0.0,False
u_10018,2025-08-24,False,0,92.37,0.0,False
u_10018,2025-08-25,True,3,0.0,0.76,False
u_10018,2025-08-26,True,9,0.0,1.09,False
u_10018,2025-08-27,True,4,0.0,2.24,False
u_10018,2025-08-28,False,0,0.0,0.0,False
u_10018,2025-08-29,False,0,0.0,0.0,False
u_10018,2025-08-30,False,0,0.0,0.0,False
u_10018,2025-08-31,True,2,0.0,2.21,False
u_10018,2025-09-01,True,5,0.0,1.7,False
u_10018,2025-09-02,True,1,0.0,2.58,False
u_10018,2025-09-03,True,4,0.0,0.87,False
u_10018,2025-09-04,False,0,0.0,0.0,False
u_10018,2025-09-05,True,3,0.0,2.48,False
u_10018,2025-09-06,True,0,0.0,2.23,False
u_10018,2025-09-07,True,4,10.25,1.2,False
u_10018,2025-09-08,False,0,0.0,0.0,False
u_10018,2025-09-09,False,0,12.23,0.0,False
u_10018,2025-09-10,False,0,0.0,0.0,False
u_10018,2025-09-11,False,0,0.0,0.0,False
u_10018,2025-09-12,False,0,79.21,0.0,False
u_10018,2025-09-13,False,0,0.0,0.0,False
u_10018,2025-09-14,False,0,0.0,0.0,False
u_10018,2025-09-15,False,0,26.93,0.0,False
u_10018,2025-09-16,True,1,0.0,1.36,False
u_10018,2025-09-17,False,0,0.0,-0.0,False
u_10018,2025-09-18,False,0,0.0,0.0,False
u_10018,2025-09-19,True,1,0.0,2.57,False
u_10018,2025-09-20,False,0,0.0,0.0,False
u_10018,2025-09-21,True,4,0.0,1.64,False
u_10018,2025-09-22,False,0,0.0,0.0,False
u_10018,2025-09-23,False,0,0.0,0.0,False
u_10018,2025-09-24,False,0,0.0,0.0,False
u_10018,2025-09-25,True,7,0.0,0.25,False
u_10018,2025-09-26,False,0,188.2,0.0,False
u_10018,2025-09-27,False,0,0.0,0.0,False
u_10018,2025-09-28,True,5,0.0,2.18,False
u_10018,2025-09-29,True,2,0.0,1.59,False
u_10018,2025-09-30,True,2,0.0,0.47,False
u_10018,2025-10-01,False,0,0.0,0.0,False
u_10018,2025-10-02,True,2,0.0,2.42,False
u_10018,2025-10-03,False,0,0.0,0.0,False
u_10018,2025-10-04,False,0,205.39,0.0,False
u_10018,2025-10-05,False,0,220.78,0.0,False
u_10018,2025-10-06,False,0,0.0,0.0,False
u_10018,2025-10-07,True,5,10.25,0.35,False
u_10018,2025-10-08,False,0,289.71,0.0,False
u_10018,2025-10-09,False,0,0.0,0.0,False
u_10018,2025-10-10,False,0,0.0,0.0,False
u_10018,2025-10-11,True,1,0.0,0.01,False
u_10018,2025-10-12,True,2,0.0,0.88,False
u_10018,2025-10-13,False,0,0.0,0.0,False
u_10018,2025-10-14,False,0,0.0,0.0,False
u_10018,2025-10-15,False,0,0.0,0.0,False
u_10018,2025-10-16,False,0,111.69,0.0,False
u_10018,2025-10-17,False,0,0.0,0.0,False
u_10018,2025-10-18,True,1,0.0,1.06,False
u_10018,2025-10-19,False,0,0.0,0.0,False
u_10018,2025-10-20,False,0,0.0,0.0,False
u_10018,2025-10-21,True,1,0.0,2.28,False
u_10018,2025-10-22,False,0,0.0,0.0,False
u_10018,2025-10-23,False,0,0.0,0.0,False
u_10018,2025-10-24,True,2,0.0,1.99,False
u_10018,2025-10-25,True,0,0.0,3.47,False
u_10018,2025-10-26,False,0,0.0,0.0,False
u_10018,2025-10-27,False,0,0.0,0.0,False
u_10018,2025-10-28,False,0,0.0,0.0,False
u_10018,2025-10-29,False,0,0.0,0.0,False
u_10018,2025-10-30,False,0,49.57,0.0,False
u_10018,2025-10-31,True,4,0.0,1.79,False
u_10018,2025-11-01,False,0,0.0,0.0,False
u_10018,2025-11-02,False,0,0.0,0.0,False
u_10018,2025-11-03,True,3,0.0,1.08,False
u_10018,2025-11-04,False,0,0.0,0.0,False
u_10018,2025-11-05,False,0,0.0,0.0,False
u_10018,2025-11-06,False,0,0.0,0.0,False
u_10018,2025-11-07,False,0,0.0,0.0,False
u_10018,2025-11-08,False,0,0.0,0.0,False
u_10018,2025-11-09,False,0,0.0,0.0,False
u_10018,2025-11-10,False,0,0.0,-0.0,False
u_10018,2025-11-11,False,0,0.0,0.0,False
u_10018,2025-11-12,False,0,0.0,0.0,False
u_10018,2025-11-13,False,0,0.0,0.0,False
u_10018,2025-11-14,False,0,0.0,0.0,False
u_10018,2025-11-15,False,0,0.0,0.0,False
u_10018,2025-11-16,False,0,0.0,0.0,False
u_10018,2025-11-17,False,0,0.0,0.0,False
u_10018,2025-11-18,False,0,0.0,0.0,False
u_10018,2025-11-19,False,0,0.0,0.0,False
u_10018,2025-11-20,False,0,0.0,0.0,False
u_10018,2025-11-21,False,0,0.0,0.0,False
u_10018,2025-11-22,False,0,0.0,0.0,False
u_10018,2025-11-23,False,0,0.0,0.0,False
u_10018,2025-11-24,False,0,33.51,0.0,False
u_10018,2025-11-25,False,0,0.0,0.0,False
u_10018,2025-11-26,False,0,0.0,0.0,False
u_10018,2025-11-27,False,0,0.0,0.0,False
u_10018,2025-11-28,False,0,0.0,0.0,False
u_10018,2025-11-29,False,0,0.0,0.0,False
u_10018,2025-11-30,False,0,0.0,0.0,False
u_10018,2025-12-01,False,0,0.0,0.0,False
u_10018,2025-12-02,True,0,28.09,2.12,False
u_10018,2025-12-03,False,0,0.0,0.0,False
u_10018,2025-12-04,False,0,0.0,0.0,False
u_10018,2025-12-05,False,0,0.0,-0.0,False
u_10018,2025-12-06,False,0,0.0,0.0,False
u_10018,2025-12-07,False,0,0.0,-0.0,False
u_10018,2025-12-08,False,0,10.92,0.0,False
u_10018,2025-12-09,False,0,0.0,0.0,False
u_10018,2025-12-10,False,0,83.49,0.0,False
u_10018,2025-12-11,False,0,14.99,0.0,False
u_10018,2025-12-12,False,0,0.0,0.0,False
u_10018,2025-12-13,False,0,0.0,0.0,False
u_10018,2025-12-14,False,0,0.0,0.0,False
u_10018,2025-12-15,False,0,0.0,0.0,False
u_10018,2025-12-16,True,2,0.0,2.22,False
u_10018,2025-12-17,False,0,0.0,0.0,False
u_10018,2025-12-18,True,1,0.0,1.18,False
u_10018,2025-12-19,True,0,0.0,1.34,False
u_10018,2025-12-20,True,0,0.0,1.07,False
u_10018,2025-12-21,False,0,0.0,0.0,False
u_10018,2025-12-22,False,0,0.0,0.0,False
u_10018,2025-12-23,False,0,0.0,0.0,False
u_10018,2025-12-24,True,6,0.0,0.69,False
u_10018,2025-12-25,False,0,0.0,0.0,False
u_10018,2025-12-26,False,0,0.0,0.0,False
u_10018,2025-12-27,True,4,0.0,1.52,False
u_10018,2025-12-28,False,0,0.0,0.0,False
u_10018,2025-12-29,False,0,0.0,0.0,False
u_10018,2025-12-30,True,2,0.0,2.41,False
u_10018,2025-12-31,True,0,0.0,2.81,False
u_10019,2025-01-01,False,0,0.0,0.0,False
u_10019,2025-01-02,False,0,0.0,0.0,False
u_10019,2025-01-03,False,0,0.0,0.0,False
u_10019,2025-01-04,False,0,0.0,0.0,False
u_10019,2025-01-05,False,0,318.92,0.0,False
u_10019,2025-01-06,True,2,0.0,2.44,False
u_10019,2025-01-07,True,2,0.0,1.51,False
u_10019,2025-01-08,False,0,0.0,0.0,False
u_10019,2025-01-09,False,0,17.73,0.0,False
u_10019,2025-01-10,False,0,0.0,0.0,False
u_10019,2025-01-11,False,0,0.0,0.0,False
u_10019,2025-01-12,True,0,0.0,1.31,False
u_10019,2025-01-13,False,0,0.0,0.0,False
u_10019,2025-01-14,False,0,0.0,0.0,False
u_10019,2025-01-15,True,2,19.94,2.45,False
u_10019,2025-01-16,False,0,44.39,0.0,False
u_10019,2025-01-17,False,0,0.0,0.0,False
u_10019,2025-01-18,False,0,0.0,0.0,False
u_10019,2025-01-19,True,2,0.0,1.25,False
u_10019,2025-01-20,False,0,0.0,0.0,False
u_10019,2025-01-21,False,0,16.25,0.0,False
u_10019,2025-01-22,False,0,0.0,0.0,False
u_10019,2025-01-23,False,0,0.0,0.0,False
